Time sync: 962 ms
--------------------------------------------------
P: seq 21078, size 966, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21079, size 966, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21080, size 966, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21081, size 967, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21082, size 967, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21083, size 1174, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21084, size 1174, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21085, size 1174, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21086, size 1174, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21087, size 1174, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21088, size 1182, send_delta 9, trans_delta 6, recv_delta 15
P: seq 21089, size 1183, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21090, size 1183, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21091, size 1183, send_delta 9, trans_delta 8, recv_delta 17
RTP TS: 406533751, Frame Size: 38874, Encode 5, Net 18, Wait 10, Decode 7 E2E 40 
P: seq 21092, size 1013, send_delta 0, trans_delta 2, recv_delta 2
P: seq 21093, size 1013, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21094, size 1013, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21095, size 1013, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21096, size 1013, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21097, size 1014, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21098, size 819, send_delta 3, trans_delta 2, recv_delta 5
P: seq 21099, size 820, send_delta 3, trans_delta 2, recv_delta 5
P: seq 21100, size 820, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21101, size 1168, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21102, size 1168, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21103, size 1169, send_delta 4, trans_delta 3, recv_delta 7
P: seq 21104, size 1081, send_delta 4, trans_delta 3, recv_delta 7
P: seq 21105, size 1081, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21106, size 1082, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21107, size 1082, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21108, size 1082, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21109, size 1051, send_delta 4, trans_delta 6, recv_delta 10
P: seq 21110, size 1052, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21111, size 1052, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21112, size 1052, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21113, size 1052, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21114, size 1195, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21115, size 1195, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21116, size 1196, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21117, size 1196, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21118, size 1196, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21119, size 1078, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21120, size 1078, send_delta 8, trans_delta 6, recv_delta 14
P: seq 21121, size 1078, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21122, size 1078, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21123, size 1079, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21124, size 1079, send_delta 8, trans_delta 8, recv_delta 16
P: seq 21125, size 1161, send_delta 10, trans_delta 6, recv_delta 16
P: seq 21126, size 1161, send_delta 10, trans_delta 6, recv_delta 16
P: seq 21127, size 1161, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21128, size 1162, send_delta 10, trans_delta 8, recv_delta 18
RTP TS: 406535371, Frame Size: 42094, Encode 5, Net 19, Wait 12, Decode 7 E2E 43 
P: seq 21129, size 1153, send_delta 1, trans_delta 1, recv_delta 2
P: seq 21130, size 1153, send_delta 2, trans_delta 0, recv_delta 2
P: seq 21131, size 1153, send_delta 2, trans_delta 0, recv_delta 2
P: seq 21132, size 1153, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21133, size 1153, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21134, size 1153, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21135, size 1154, send_delta 3, trans_delta 2, recv_delta 5
P: seq 21136, size 1156, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21137, size 1156, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21138, size 1157, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21139, size 1159, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21140, size 1159, send_delta 3, trans_delta 5, recv_delta 8
P: seq 21141, size 1160, send_delta 5, trans_delta 3, recv_delta 8
P: seq 21142, size 1001, send_delta 5, trans_delta 3, recv_delta 8
P: seq 21143, size 1001, send_delta 5, trans_delta 4, recv_delta 9
P: seq 21144, size 1001, send_delta 5, trans_delta 4, recv_delta 9
P: seq 21145, size 1001, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21146, size 1001, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21147, size 1179, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21148, size 1179, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21149, size 1179, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21150, size 1179, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21151, size 1037, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21152, size 1038, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21153, size 1038, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21154, size 1038, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21155, size 1038, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21156, size 1038, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21157, size 1089, send_delta 9, trans_delta 6, recv_delta 15
P: seq 21158, size 1090, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21159, size 1090, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21160, size 1090, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21161, size 1090, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21162, size 1090, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21163, size 1113, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21164, size 1114, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21165, size 1114, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21166, size 1114, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21167, size 1114, send_delta 11, trans_delta 8, recv_delta 19
RTP TS: 406536991, Frame Size: 43314, Encode 5, Net 20, Wait 13, Decode 7 E2E 45 
P: seq 21168, size 1105, send_delta 0, trans_delta 2, recv_delta 2
P: seq 21169, size 1105, send_delta 1, trans_delta 2, recv_delta 3
P: seq 21170, size 1105, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21171, size 1105, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21172, size 1105, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21173, size 1105, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21174, size 1106, send_delta 3, trans_delta 1, recv_delta 4
P: seq 21175, size 1140, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21176, size 1140, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21177, size 1140, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21178, size 1140, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21179, size 1140, send_delta 4, trans_delta 3, recv_delta 7
P: seq 21180, size 969, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21181, size 969, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21182, size 969, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21183, size 969, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21184, size 942, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21185, size 942, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21186, size 943, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21187, size 943, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21188, size 1020, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21189, size 1020, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21190, size 1020, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21191, size 1021, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21192, size 1021, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21193, size 1050, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21194, size 1050, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21195, size 1050, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21196, size 1050, send_delta 8, trans_delta 6, recv_delta 14
P: seq 21197, size 1051, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21198, size 1051, send_delta 8, trans_delta 8, recv_delta 16
P: seq 21199, size 1040, send_delta 8, trans_delta 8, recv_delta 16
P: seq 21200, size 1040, send_delta 8, trans_delta 8, recv_delta 16
P: seq 21201, size 1040, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21202, size 1040, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21203, size 1040, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21204, size 1040, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21205, size 1129, send_delta 9, trans_delta 9, recv_delta 18
P: seq 21206, size 1129, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21207, size 1129, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21208, size 1130, send_delta 11, trans_delta 9, recv_delta 20
P: seq 21209, size 1130, send_delta 11, trans_delta 9, recv_delta 20
RTP TS: 406538611, Frame Size: 43783, Encode 5, Net 21, Wait 11, Decode 8 E2E 45 
P: seq 21210, size 1172, send_delta 0, trans_delta 3, recv_delta 3
P: seq 21211, size 1172, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21212, size 1172, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21213, size 1172, send_delta 2, trans_delta 1, recv_delta 3
P: seq 21214, size 1173, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21215, size 1173, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21216, size 1173, send_delta 2, trans_delta 4, recv_delta 6
P: seq 21217, size 1114, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21218, size 1114, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21219, size 1114, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21220, size 1114, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21221, size 1114, send_delta 3, trans_delta 4, recv_delta 7
P: seq 21222, size 1115, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21223, size 1033, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21224, size 1033, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21225, size 1034, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21226, size 1034, send_delta 4, trans_delta 6, recv_delta 10
P: seq 21227, size 942, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21228, size 942, send_delta 6, trans_delta 4, recv_delta 10
P: seq 21229, size 943, send_delta 6, trans_delta 5, recv_delta 11
P: seq 21230, size 943, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21231, size 1151, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21232, size 1151, send_delta 6, trans_delta 7, recv_delta 13
P: seq 21233, size 1151, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21234, size 1151, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21235, size 1043, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21236, size 1043, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21237, size 1043, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21238, size 1043, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21239, size 1043, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21240, size 1167, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21241, size 1167, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21242, size 1168, send_delta 8, trans_delta 8, recv_delta 16
P: seq 21243, size 1168, send_delta 10, trans_delta 7, recv_delta 17
P: seq 21244, size 1168, send_delta 10, trans_delta 8, recv_delta 18
P: seq 21245, size 1060, send_delta 10, trans_delta 8, recv_delta 18
P: seq 21246, size 1060, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21247, size 1060, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21248, size 1061, send_delta 10, trans_delta 10, recv_delta 20
P: seq 21249, size 1061, send_delta 11, trans_delta 9, recv_delta 20
P: seq 21250, size 1061, send_delta 11, trans_delta 9, recv_delta 20
RTP TS: 406540231, Frame Size: 44814, Encode 5, Net 21, Wait 12, Decode 8 E2E 46 
P: seq 21251, size 1194, send_delta 0, trans_delta 3, recv_delta 3
P: seq 21252, size 1194, send_delta 1, trans_delta 2, recv_delta 3
P: seq 21253, size 1194, send_delta 1, trans_delta 3, recv_delta 4
P: seq 21254, size 1194, send_delta 1, trans_delta 3, recv_delta 4
P: seq 21255, size 1195, send_delta 1, trans_delta 4, recv_delta 5
P: seq 21256, size 1195, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21257, size 1195, send_delta 2, trans_delta 4, recv_delta 6
P: seq 21258, size 1135, send_delta 2, trans_delta 4, recv_delta 6
P: seq 21259, size 1135, send_delta 2, trans_delta 5, recv_delta 7
P: seq 21260, size 1135, send_delta 2, trans_delta 5, recv_delta 7
P: seq 21261, size 1135, send_delta 3, trans_delta 5, recv_delta 8
P: seq 21262, size 1136, send_delta 3, trans_delta 5, recv_delta 8
P: seq 21263, size 1136, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21264, size 1195, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21265, size 1195, send_delta 5, trans_delta 4, recv_delta 9
P: seq 21266, size 1196, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21267, size 1196, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21268, size 982, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21269, size 982, send_delta 5, trans_delta 6, recv_delta 11
P: seq 21270, size 983, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21271, size 983, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21272, size 1171, send_delta 6, trans_delta 6, recv_delta 12
P: seq 21273, size 1172, send_delta 6, trans_delta 7, recv_delta 13
P: seq 21274, size 1172, send_delta 6, trans_delta 7, recv_delta 13
P: seq 21275, size 1172, send_delta 6, trans_delta 8, recv_delta 14
P: seq 21276, size 968, send_delta 7, trans_delta 7, recv_delta 14
P: seq 21277, size 969, send_delta 7, trans_delta 8, recv_delta 15
P: seq 21278, size 969, send_delta 7, trans_delta 8, recv_delta 15
P: seq 21279, size 969, send_delta 7, trans_delta 8, recv_delta 15
P: seq 21280, size 969, send_delta 7, trans_delta 8, recv_delta 15
P: seq 21281, size 1019, send_delta 7, trans_delta 8, recv_delta 15
P: seq 21282, size 1019, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21283, size 1020, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21284, size 1020, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21285, size 1020, send_delta 9, trans_delta 9, recv_delta 18
P: seq 21286, size 1020, send_delta 9, trans_delta 9, recv_delta 18
P: seq 21287, size 1056, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21288, size 1056, send_delta 10, trans_delta 9, recv_delta 19
P: seq 21289, size 1056, send_delta 10, trans_delta 10, recv_delta 20
P: seq 21290, size 1057, send_delta 10, trans_delta 10, recv_delta 20
P: seq 21291, size 1057, send_delta 10, trans_delta 10, recv_delta 20
P: seq 21292, size 1057, send_delta 10, trans_delta 11, recv_delta 21
RTP TS: 406541851, Frame Size: 46215, Encode 5, Net 22, Wait 13, Decode 8 E2E 48 
P: seq 21293, size 1066, send_delta 1, trans_delta 3, recv_delta 4
P: seq 21294, size 1066, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21295, size 1066, send_delta 2, trans_delta 2, recv_delta 4
P: seq 21296, size 1066, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21297, size 1066, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21298, size 1067, send_delta 2, trans_delta 3, recv_delta 5
P: seq 21299, size 1067, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21300, size 1067, send_delta 3, trans_delta 3, recv_delta 6
P: seq 21301, size 1040, send_delta 4, trans_delta 3, recv_delta 7
P: seq 21302, size 1040, send_delta 4, trans_delta 3, recv_delta 7
P: seq 21303, size 1040, send_delta 4, trans_delta 4, recv_delta 8
P: seq 21304, size 1040, send_delta 5, trans_delta 3, recv_delta 8
P: seq 21305, size 1041, send_delta 5, trans_delta 3, recv_delta 8
P: seq 21306, size 1041, send_delta 5, trans_delta 4, recv_delta 9
P: seq 21307, size 1034, send_delta 5, trans_delta 4, recv_delta 9
P: seq 21308, size 1034, send_delta 5, trans_delta 5, recv_delta 10
P: seq 21309, size 1034, send_delta 7, trans_delta 3, recv_delta 10
P: seq 21310, size 1035, send_delta 7, trans_delta 3, recv_delta 10
P: seq 21311, size 1035, send_delta 7, trans_delta 4, recv_delta 11
P: seq 21312, size 1072, send_delta 7, trans_delta 4, recv_delta 11
P: seq 21313, size 1073, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21314, size 1073, send_delta 7, trans_delta 5, recv_delta 12
P: seq 21315, size 1073, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21316, size 1150, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21317, size 1150, send_delta 7, trans_delta 6, recv_delta 13
P: seq 21318, size 1151, send_delta 8, trans_delta 6, recv_delta 14
P: seq 21319, size 1151, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21320, size 977, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21321, size 977, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21322, size 978, send_delta 8, trans_delta 7, recv_delta 15
P: seq 21323, size 978, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21324, size 978, send_delta 9, trans_delta 7, recv_delta 16
P: seq 21325, size 1161, send_delta 9, trans_delta 8, recv_delta 17
P: seq 21326, size 1161, send_delta 9, trans_delta 9, recv_delta 18
P: seq 21327, size 1161, send_delta 10, trans_delta 8, recv_delta 18
P: seq 21328, size 1161, send_delta 11, trans_delta 8, recv_delta 19
P: seq 21329, size 1161, send_delta 11, trans_delta 8, recv_delta 19
P: seq 21330, size 1162, send_delta 11, trans_delta 8, recv_delta 19
P: seq 21331, size 1105, send_delta 11, trans_delta 9, recv_delta 20
P: seq 21332, size 1105, send_delta 11, trans_delta 9, recv_delta 20
P: seq 21333, size 1105, send_delta 12, trans_delta 9, recv_delta 21
P: seq 21334, size 1106, send_delta 12, trans_delta 9, recv_delta 21
P: seq 21335, size 1106, send_delta 12, trans_delta 10, recv_delta 22
P: seq 21336, size 1106, send_delta 12, trans_delta 10, recv_delta 22
RTP TS: 406543471, Frame Size: 45760, Encode 5, Net 23, Wait 14, Decode 7 E2E 49 
P: seq 21337, size 1175, send_delta 0, trans_delta 5, recv_delta 5
P: seq 21338, size 1175, send_delta 1, trans_delta 4, recv_delta 5
P: seq 21339, size 1175, send_delta 1, trans_delta 4, recv_delta 5
P: seq 21340, size 1175, send_delta 1, trans_delta 5, recv_delta 6
P: seq 21341, size 1176, send_delta 1, trans_delta 6, recv_delta 7
P: seq 21342, size 1176, send_delta 1, trans_delta 6, recv_delta 7
P: seq 21343, size 1100, send_delta 2, trans_delta 6, recv_delta 8
P: seq 21344, size 1100, send_delta 2, trans_delta 6, recv_delta 8
P: seq 21345, size 1100, send_delta 2, trans_delta 6, recv_delta 8
P: seq 21346, size 1100, send_delta 2, trans_delta 6, recv_delta 8
P: seq 21347, size 1100, send_delta 2, trans_delta 7, recv_delta 9
P: seq 21348, size 1174, send_delta 4, trans_delta 5, recv_delta 9
P: seq 21349, size 1174, send_delta 4, trans_delta 6, recv_delta 10
P: seq 21350, size 1175, send_delta 4, trans_delta 7, recv_delta 11
P: seq 21351, size 1175, send_delta 4, trans_delta 7, recv_delta 11
P: seq 21352, size 1175, send_delta 5, trans_delta 6, recv_delta 11
P: seq 21353, size 1178, send_delta 5, trans_delta 7, recv_delta 12
P: seq 21354, size 1178, send_delta 5, trans_delta 7, recv_delta 12
P: seq 21355, size 1178, send_delta 5, trans_delta 8, recv_delta 13
